           4   0.00000000    
           8   0.00000000    
           8   0.00000000    
           8   0.00000000    
           8   0.00000000    
          12   0.00000000    
          12   0.00000000    
          12   0.00000000    
          12   0.00000000    
          16   0.00000000    
          16   0.00000000    
          16   0.00000000    
          16   0.00000000    
          20   5.72204590E-06
          20   5.72204590E-06
          20   5.72204590E-06
          20   5.72204590E-06
          24   0.00000000    
          24   0.00000000    
          24   0.00000000    
          24   0.00000000    
          28   3.81469727E-06
          28   3.81469727E-06
          28   3.81469727E-06
          28   3.81469727E-06
          32   0.00000000    
          32   0.00000000    
          32   0.00000000    
          32   0.00000000    
          36   3.81469727E-06
          36   3.81469727E-06
          36   3.81469727E-06
          36   3.81469727E-06
          40   0.00000000    
          40   0.00000000    
          40   0.00000000    
          40   0.00000000    
          44   3.81469727E-06
          44   3.81469727E-06
          44   3.81469727E-06
          44   3.81469727E-06
          48   0.00000000    
          48   0.00000000    
          48   0.00000000    
          48   0.00000000    
          52   1.90734863E-06
          52   1.90734863E-06
          52   1.90734863E-06
          52   1.90734863E-06
          56   0.00000000    
          56   0.00000000    
          56   0.00000000    
          56   0.00000000    
          60   0.00000000    
          60   0.00000000    
          60   0.00000000    
          60   0.00000000    
          64   1.90734863E-06
          64   1.90734863E-06
          64   1.90734863E-06
          64   1.90734863E-06
          68   3.81469727E-06
          68   3.81469727E-06
          68   3.81469727E-06
          68   3.81469727E-06
          72   0.00000000    
          72   0.00000000    
          72   0.00000000    
          72   0.00000000    
          76   3.81469727E-06
          76   3.81469727E-06
          76   3.81469727E-06
          76   3.81469727E-06
          80   5.72204590E-06
          80   5.72204590E-06
          80   5.72204590E-06
          80   5.72204590E-06
          84   0.00000000    
          84   0.00000000    
          84   0.00000000    
          84   0.00000000    
          88   3.81469727E-06
          88   3.81469727E-06
          88   3.81469727E-06
          88   3.81469727E-06
          92   9.53674316E-06
          92   9.53674316E-06
          92   9.53674316E-06
          92   9.53674316E-06
          96   0.00000000    
          96   0.00000000    
          96   0.00000000    
          96   0.00000000    
         100   3.81469727E-06
         100   3.81469727E-06
         100   3.81469727E-06
         100   3.81469727E-06
         104   3.81469727E-06
         104   3.81469727E-06
         104   3.81469727E-06
         104   3.81469727E-06
         108   0.00000000    
         108   0.00000000    
         108   0.00000000    
         108   0.00000000    
         112   0.00000000    
         112   0.00000000    
         112   0.00000000    
         112   0.00000000    
         116   3.81469727E-06
         116   3.81469727E-06
         116   3.81469727E-06
         116   3.81469727E-06
         120   0.00000000    
         120   0.00000000    
         120   0.00000000    
         120   0.00000000    
         124   5.72204590E-06
         124   5.72204590E-06
         124   5.72204590E-06
         124   5.72204590E-06
         128   3.81469727E-06
         128   3.81469727E-06
         128   3.81469727E-06
         128   3.81469727E-06
