           4  0.13385737392066188        2.0935026007613384     
           5  0.10646631541092910        2.1208936592710712     
           6   8.8376719748957999E-002   2.1389832549330423     
           7   7.5539770738522805E-002   2.1518202039434775     
           8   6.5958224929187459E-002   2.1614017497528129     
           9   5.8533316452225037E-002   2.1688266582297753     
          10   5.2610675103200499E-002   2.1747492995787998     
          11   4.7776315595383423E-002   2.1795836590866169     
          12   4.3755551125525205E-002   2.1836044235564751     
          13   4.0358955489221415E-002   2.1870010191927789     
          14   3.7451667472412353E-002   2.1899083072095880     
          15   3.4935064890218026E-002   2.1924249097917823     
          16   3.2735359151280896E-002   2.1946246155307194     
          17   3.0796242043496402E-002   2.1965637326385039     
          18   2.9073999061565825E-002   2.1982859756204345     
          19   2.7534175159414698E-002   2.1998257995225856     
          20   2.6149246502524814E-002   2.2012107281794755     
          21   2.4896961071526391E-002   2.2024630136104739     
          22   2.3759134197192555E-002   2.2036008404848078     
          23   2.2720759880604291E-002   2.2046392148013960     
          24   2.1769345354129666E-002   2.2055906293278706     
          25   2.0894406088182826E-002   2.2064655685938175     
          26   2.0087077855317936E-002   2.2072728968266824     
          27   1.9339815373613067E-002   2.2080201593083872     
          28   1.8646155795070563E-002   2.2087138188869297     
          29   1.8000531324246616E-002   2.2093594433577537     
          30   1.7398119458994721E-002   2.2099618552230056     
          31   1.6834722326196871E-002   2.2105252523558034     
          32   1.6306668724758833E-002   2.2110533059572415     
          33   1.5810734042201346E-002   2.2115492406397990     
          34   1.5344074352340087E-002   2.2120159003296602     
          35   1.4904171848388881E-002   2.2124558028336114     
          36   1.4488789400201707E-002   2.2128711852817986     
          37   1.4095932504030184E-002   2.2132640421779701     
          38   1.3723817258792348E-002   2.2136361574232080     
          39   1.3370843283944112E-002   2.2139891313980562     
          40   1.3035570711626310E-002   2.2143244039703740     
          41   1.2716700555489346E-002   2.2146432741265110     
          42   1.2413057891841994E-002   2.2149469167901583     
          43   1.2123577394055562E-002   2.2152363972879447     
          44   1.1847290844838820E-002   2.2155126838371615     
          45   1.1583316317909986E-002   2.2157766583640903     
          46   1.1330848774381508E-002   2.2160291259076188     
          47   1.1089151862621716E-002   2.2162708228193786     
          48   1.0857550745651423E-002   2.2165024239363489     
          49   1.0635425808960264E-002   2.2167245488730400     
          50   1.0422207125140304E-002   2.2169377675568600     
          51   1.0217369571273505E-002   2.2171426051107268     
          52   1.0020428510977286E-002   2.2173395461710230     
          53   9.8309359663550921E-003   2.2175290387156452     
          54   9.6484772162299670E-003   2.2177114974657703     
          55   9.4726677662779757E-003   2.2178873069157223     
          56   9.3031506444707368E-003   2.2180568240375296     
          57   9.1395939818119665E-003   2.2182203807001883     
          58   8.9816888438405407E-003   2.2183782858381598     
          59   8.8291472831145690E-003   2.2185308273988857     
          60   8.6817005868202735E-003   2.2186782740951800     
          61   8.5390976970978194E-003   2.2188208769849025     
          62   8.4011037845126424E-003   2.2189588708974877     
          63   8.2674989576601021E-003   2.2190924757243402     
          64   8.1380770939571967E-003   2.2192218975880431     
          65   8.0126447785660027E-003   2.2193473299034343     
          66   7.8910203399473744E-003   2.2194689543420529     
          67   7.7730329719365443E-003   2.2195869417100638     
          68   7.6585219334237564E-003   2.2197014527485766     
          69   7.5473358177395866E-003   2.2198126388642607     
